Dataset	ScanNumber	Ion Injection Time (ms)	Analyzer Temperature	Conversion Parameter B	Conversion Parameter C	Temperature Comp. (ppm)	Space Charge Comp. (ppm)	PS Inj. Time (ms)	Analog Input 1 (V)	Analog Input 2 (V)	Scan Filter Text
301469	591	100.000	30.64	67831356.0204	-15925986.4930	-5.11	-0.04	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	592	100.000	30.64	67831356.5479	-15925986.7398	-5.11	-0.04	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	593	100.000	30.64	67831354.1383	-15925985.6080	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	594	100.000	30.64	67831354.3735	-15925985.7194	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	595	100.000	30.64	67831354.3959	-15925985.7292	-5.11	-0.06	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	596	100.000	30.64	67831356.1311	-15925986.5437	-5.11	-0.04	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	597	100.000	30.64	67831355.9080	-15925986.4391	-5.11	-0.04	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	598	100.000	30.64	67831353.8129	-15925985.4558	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	599	100.000	30.64	67831355.6262	-15925986.3072	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	600	100.000	30.64	67831354.8624	-15925985.9482	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	601	100.000	30.64	67831354.9602	-15925985.9942	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	602	100.000	30.64	67831353.4695	-15925985.2943	-5.11	-0.06	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	603	100.000	30.64	67831355.0459	-15925986.0339	-5.11	-0.05	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	604	100.000	30.64	67831354.8966	-15925985.9646	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	605	100.000	30.64	67831353.8869	-15925985.4906	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	606	100.000	30.64	67831355.1238	-15925986.0713	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	607	100.000	30.64	67831352.7180	-15925984.9416	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	608	100.000	30.64	67831354.5684	-15925985.8101	-5.11	-0.05	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	609	100.000	30.64	67831354.2235	-15925985.6482	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	610	100.000	30.64	67831354.7854	-15925985.9121	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	611	100.000	30.64	67831354.5862	-15925985.8193	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	612	100.000	30.64	67831354.3363	-15925985.7017	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	613	100.000	30.64	67831355.0140	-15925986.0191	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	614	100.000	30.64	67831354.4019	-15925985.7317	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	615	100.000	30.64	67831355.0989	-15925986.0599	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	616	100.000	30.64	67831355.8938	-15925986.4335	-5.11	-0.04	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	617	100.000	30.64	67831355.5253	-15925986.2594	-5.11	-0.05	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	618	100.000	30.64	67831356.0926	-15925986.5262	-5.11	-0.04	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	619	100.000	30.64	67831355.5528	-15925986.2720	-5.11	-0.05	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	620	100.000	30.64	67831355.7065	-15925986.3452	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	621	100.000	30.64	67831356.2693	-15925986.6087	-5.11	-0.04	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	622	100.000	30.64	67831355.1210	-15925986.0707	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	623	100.000	30.64	67831354.3482	-15925985.7073	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	624	100.000	30.64	67831354.1997	-15925985.6376	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	625	100.000	30.64	67831354.9205	-15925985.9759	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	626	100.000	30.64	67831353.8362	-15925985.4664	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	627	100.000	30.64	67831353.8596	-15925985.4775	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	628	100.000	30.64	67831353.7647	-15925985.4333	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	629	100.000	30.64	67831354.0585	-15925985.5713	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	630	100.000	30.64	67831353.5844	-15925985.3477	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	631	100.000	30.64	67831354.4855	-15925985.7715	-5.11	-0.05	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	632	100.000	30.64	67831355.0422	-15925986.0325	-5.11	-0.05	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	633	100.000	30.64	67831354.6490	-15925985.8487	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	634	100.000	30.64	67831354.6309	-15925985.8399	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	635	100.000	30.64	67831354.8612	-15925985.9479	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	636	100.000	30.64	67831353.9493	-15925985.5193	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	637	100.000	30.64	67831354.5293	-15925985.7930	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	638	100.000	30.64	67831354.3348	-15925985.7008	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	639	100.000	30.64	67831354.4090	-15925985.7345	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	640	100.000	30.64	67831354.9345	-15925985.9831	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	641	100.000	30.64	67831354.5428	-15925985.7996	-5.11	-0.05	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	642	100.000	30.64	67831354.4152	-15925985.7382	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	643	100.000	30.64	67831353.9442	-15925985.5175	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	644	100.000	30.64	67831353.9080	-15925985.5001	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	645	100.000	30.64	67831353.2127	-15925985.1740	-5.11	-0.06	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	646	100.000	30.64	67831352.5320	-15925984.8541	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	647	100.000	30.64	67831354.1100	-15925985.5958	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	648	100.000	30.64	67831352.9865	-15925985.0681	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	649	100.000	30.64	67831354.8485	-15925985.9421	-5.11	-0.05	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	650	100.000	30.64	67831353.3347	-15925985.2301	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	651	100.000	30.64	67831353.9885	-15925985.5375	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	652	100.000	30.64	67831353.7059	-15925985.4066	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	653	100.000	30.64	67831352.8944	-15925985.0245	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	654	100.000	30.64	67831352.9876	-15925985.0678	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	655	100.000	30.64	67831353.4488	-15925985.2850	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	656	100.000	30.64	67831352.6758	-15925984.9221	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	657	100.000	30.64	67831352.7377	-15925984.9513	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	658	100.000	30.64	67831352.6010	-15925984.8871	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	659	100.000	30.64	67831352.9590	-15925985.0549	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	660	100.000	30.64	67831352.3168	-15925984.7530	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	661	100.000	30.64	67831353.3707	-15925985.2481	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	662	100.000	30.64	67831351.7108	-15925984.4687	-5.11	-0.08	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	663	100.000	30.64	67831351.2511	-15925984.2529	-5.11	-0.08	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	664	100.000	30.64	67831352.1368	-15925984.6692	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	665	100.000	30.64	67831352.1948	-15925984.6963	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	666	100.000	30.64	67831351.9090	-15925984.5618	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	667	100.000	30.64	67831351.8191	-15925984.5199	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	668	100.000	30.64	67831353.3021	-15925985.2163	-5.11	-0.06	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	669	100.000	30.64	67831351.7860	-15925984.5038	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	670	100.000	30.64	67831352.1168	-15925984.6595	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	671	100.000	30.64	67831351.9293	-15925984.5717	-5.11	-0.07	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	672	100.000	30.64	67831351.6892	-15925984.4586	-5.11	-0.08	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	673	100.000	30.64	67831350.8424	-15925984.0615	-5.11	-0.08	50.000	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	674	100.000	30.64	67831351.2283	-15925984.2408	-5.11	-0.08	46.887	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	675	100.000	30.64	67831351.0609	-15925984.1634	-5.11	-0.08	43.586	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	676	100.000	30.64	67831352.0219	-15925984.6142	-5.11	-0.07	44.439	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	677	100.000	30.64	67831350.3978	-15925983.8510	-5.11	-0.08	41.897	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	678	100.000	30.64	67831351.8524	-15925984.5339	-5.11	-0.07	40.093	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	679	100.000	30.64	67831351.8321	-15925984.5258	-5.11	-0.07	41.178	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	680	100.000	30.64	67831350.3084	-15925983.8098	-5.11	-0.09	41.023	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	681	100.000	30.64	67831350.5088	-15925983.9046	-5.11	-0.08	39.053	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	682	100.000	30.64	67831351.6809	-15925984.4549	-5.11	-0.08	39.088	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	683	100.000	30.64	67831351.7234	-15925984.4744	-5.11	-0.08	38.154	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	684	100.000	30.64	67831351.2890	-15925984.2703	-5.11	-0.08	36.975	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	685	100.000	30.64	67831351.2973	-15925984.2745	-5.11	-0.08	36.624	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	686	100.000	30.64	67831350.9680	-15925984.1202	-5.11	-0.08	38.494	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	687	100.000	30.64	67831349.5562	-15925983.4569	-5.11	-0.09	39.512	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	688	100.000	30.64	67831352.1455	-15925984.6724	-5.11	-0.07	39.720	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	689	100.000	30.64	67831352.0608	-15925984.6329	-5.11	-0.07	40.655	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	690	100.000	30.64	67831350.8053	-15925984.0427	-5.11	-0.08	46.702	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	691	100.000	30.64	67831351.7077	-15925984.4668	-5.11	-0.08	47.712	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	692	100.000	30.64	67831351.2378	-15925984.2465	-5.11	-0.08	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	693	100.000	30.64	67831350.2067	-15925983.7629	-5.11	-0.09	48.875	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	694	100.000	30.64	67831349.3770	-15925983.3733	-5.11	-0.09	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	695	100.000	30.64	67831349.6695	-15925983.5110	-5.11	-0.09	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	696	100.000	30.64	67831350.0690	-15925983.6974	-5.11	-0.09	41.346	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	697	100.000	30.64	67831348.9838	-15925983.1883	-5.11	-0.10	33.200	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	698	100.000	30.64	67831348.6636	-15925983.0367	-5.11	-0.10	33.364	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	699	100.000	30.64	67831348.9798	-15925983.1868	-5.11	-0.10	26.476	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	700	100.000	30.64	67831347.5794	-15925982.5284	-5.11	-0.11	23.910	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	701	100.000	30.64	67831346.9696	-15925982.2420	-5.11	-0.11	25.477	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	702	100.000	30.64	67831347.6635	-15925982.5672	-5.11	-0.11	20.720	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	703	100.000	30.64	67831346.9354	-15925982.2261	-5.11	-0.11	20.761	-0.006	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	704	100.000	30.64	67831346.2876	-15925981.9218	-5.11	-0.12	21.703	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	705	100.000	30.64	67831347.0708	-15925982.2899	-5.11	-0.11	21.550	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	706	100.000	30.64	67831346.9729	-15925982.2445	-5.11	-0.11	22.306	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	707	100.000	30.64	67831346.6016	-15925982.0691	-5.11	-0.11	20.388	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	708	100.000	30.64	67831348.4953	-15925982.9596	-5.11	-0.10	20.743	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	709	100.000	30.64	67831349.0609	-15925983.2232	-5.11	-0.09	22.641	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	710	100.000	30.64	67831349.5885	-15925983.4712	-5.11	-0.09	26.750	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	711	100.000	30.64	67831349.7760	-15925983.5601	-5.11	-0.09	27.142	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	712	100.000	30.64	67831349.0893	-15925983.2378	-5.11	-0.09	33.342	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	713	100.000	30.64	67831349.9134	-15925983.6244	-5.11	-0.09	36.928	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	714	100.000	30.64	67831351.2011	-15925984.2300	-5.11	-0.08	42.598	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	715	100.000	30.64	67831350.3212	-15925983.8162	-5.11	-0.09	49.976	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	716	100.000	30.64	67831349.6000	-15925983.4767	-5.11	-0.09	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	717	100.000	30.64	67831349.9708	-15925983.6514	-5.11	-0.09	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	718	100.000	30.64	67831350.3851	-15925983.8463	-5.11	-0.09	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	719	100.000	30.64	67831349.2993	-15925983.3359	-5.11	-0.09	50.000	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	720	100.000	30.64	67831349.7419	-15925983.5443	-5.11	-0.09	48.276	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	721	100.000	30.64	67831347.9446	-15925982.7006	-5.11	-0.10	43.399	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	722	100.000	30.64	67831347.1992	-15925982.3504	-5.11	-0.11	40.284	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	723	100.000	30.64	67831347.4771	-15925982.4808	-5.11	-0.11	32.132	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	724	100.000	30.64	67831346.2557	-15925981.9076	-5.11	-0.12	31.174	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	725	100.000	30.64	67831343.2457	-15925980.4939	-5.11	-0.14	24.727	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	726	100.000	30.64	67831342.4926	-15925980.1402	-5.11	-0.14	19.086	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	727	92.814	30.64	67831344.7289	-15925981.1897	-5.11	-0.13	16.785	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	728	70.224	30.64	67831344.1517	-15925980.9189	-5.11	-0.13	15.469	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	729	73.689	30.64	67831343.2286	-15925980.4860	-5.11	-0.14	11.704	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	730	64.056	30.64	67831345.7220	-15925981.6565	-5.11	-0.12	12.281	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	731	70.832	30.64	67831344.1564	-15925980.9223	-5.11	-0.13	10.676	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	732	57.932	30.64	67831345.0124	-15925981.3237	-5.11	-0.12	11.805	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	733	70.278	30.64	67831345.3872	-15925981.4993	-5.11	-0.12	9.655	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	734	74.055	30.64	67831345.2123	-15925981.4172	-5.11	-0.12	11.713	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	735	73.616	30.64	67831344.5213	-15925981.0933	-5.11	-0.13	12.343	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	736	76.105	30.64	67831345.7496	-15925981.6697	-5.11	-0.12	12.269	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	737	86.683	30.64	67831345.0989	-15925981.3642	-5.11	-0.12	12.684	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	738	94.381	30.64	67831344.0959	-15925980.8934	-5.11	-0.13	14.447	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
301469	739	95.414	30.64	67831345.3287	-15925981.4715	-5.11	-0.12	15.730	-0.001	0	FTMS {1,1}  + p NSI Full ms2 1000.00@hcd25.00 [300.00-2000.00]
