Dataset	ScanNumber	Micro Scan Count	Ion Injection Time (ms)	Elapsed Scan Time (sec)	API Source CID Energy	Average Scan by Inst	Charge State	Monoisotopic M/Z	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
400657	328	3	23.231	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.39	160.15
400657	329	3	30.456	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.41	160.06
400657	330	3	26.828	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.97
400657	331	3	21.242	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.94
400657	332	3	23.724	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.46	160.00
400657	333	3	23.472	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.12
400657	334	3	24.312	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.85
400657	335	3	24.105	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	160.09
400657	336	3	23.025	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.40	159.97
400657	337	3	22.809	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	338	3	22.302	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.03
400657	339	3	25.989	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.15
400657	340	3	21.407	2.62	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.21
400657	341	3	21.096	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.88
400657	342	3	28.540	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.91
400657	343	3	23.253	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.06
400657	344	3	21.269	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.03
400657	345	3	24.475	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	159.94
400657	346	3	22.960	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	347	3	24.501	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.51	160.00
400657	348	3	24.138	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.50	159.91
400657	349	3	25.076	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.41	160.09
400657	350	3	25.156	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	160.00
400657	351	3	28.038	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.88
400657	352	3	27.990	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	353	3	23.170	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.03
400657	354	3	26.146	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.70
400657	355	3	23.023	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	160.03
400657	356	3	28.523	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.50	160.09
400657	357	3	26.946	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	160.03
400657	358	3	24.384	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.45	160.00
400657	359	3	24.611	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.97
400657	360	3	27.272	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.91
400657	361	3	22.188	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.00
400657	362	3	24.201	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.00
400657	363	3	22.992	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.88
400657	364	3	20.367	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.97
400657	365	3	27.759	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.85
400657	366	3	22.827	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.47	159.88
400657	367	3	22.797	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.41	159.88
400657	368	3	27.705	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.00
400657	369	3	23.170	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.82
400657	370	3	24.371	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.51	159.91
400657	371	3	24.276	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.40	160.03
400657	372	3	28.946	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.43	159.94
400657	373	3	23.317	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.47	159.97
400657	374	3	24.322	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.12
400657	375	3	22.065	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.09
400657	376	3	24.573	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.03
400657	377	3	24.843	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.41	159.82
400657	378	3	28.950	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.47	160.00
400657	379	3	21.003	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.97
400657	380	3	22.010	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.88
400657	381	3	24.394	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	160.00
400657	382	3	27.560	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.46	159.91
400657	383	3	29.800	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.45	159.88
400657	384	3	31.075	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.88
400657	385	3	30.502	2.67	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.41	160.03
400657	386	3	24.492	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.41	160.15
400657	387	3	23.157	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.12
400657	388	3	22.057	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.88
400657	389	3	23.210	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.45	159.97
400657	390	3	24.326	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	160.03
400657	391	3	25.899	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.91
400657	392	3	21.868	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.91
400657	393	3	24.010	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.45	160.03
400657	394	3	23.876	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.51	159.91
400657	395	3	27.194	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.47	160.09
400657	396	3	27.159	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.91
400657	397	3	25.373	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.88
400657	398	3	25.630	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.00
400657	399	3	21.154	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.91
400657	400	3	24.725	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.82
400657	401	3	25.324	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	160.03
400657	402	3	25.969	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.09
400657	403	3	22.802	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.94
400657	404	3	24.637	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	160.03
400657	405	3	23.767	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	160.03
400657	406	3	27.501	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.12
400657	407	3	24.967	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.51	159.97
400657	408	3	27.954	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.50	159.91
400657	409	3	19.666	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.88
400657	410	3	22.513	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.03
400657	411	3	21.601	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	159.88
400657	412	3	22.824	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.49	160.00
400657	413	3	24.582	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	160.03
400657	414	3	24.144	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.03
400657	415	3	23.172	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.06
400657	416	3	27.142	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.18
400657	417	3	23.142	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.82
400657	418	3	21.526	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.88
400657	419	3	20.417	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.88
400657	420	3	24.944	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.94
400657	421	3	25.030	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	422	3	23.605	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.82
400657	423	3	22.977	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.97
400657	424	3	26.060	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	160.03
400657	425	3	22.284	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	426	3	23.409	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.49	160.15
400657	427	3	19.930	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.00
400657	428	3	20.218	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	429	3	22.030	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	160.15
400657	430	3	25.186	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.06
400657	431	3	23.510	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.27
400657	432	3	24.350	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.00
400657	433	3	28.117	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.39	160.00
400657	434	3	23.135	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.03
400657	435	3	29.275	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.21
400657	436	3	22.925	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.21
400657	437	3	22.941	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	160.09
400657	438	3	22.534	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.97
400657	439	3	21.189	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.51	159.88
400657	440	3	23.710	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.88
400657	441	3	26.444	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.97
400657	442	3	24.828	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.00
400657	443	3	20.360	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.09
400657	444	3	21.707	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.00
400657	445	3	22.726	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	159.91
400657	446	3	22.900	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.48	160.03
400657	447	3	24.038	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.88
400657	448	3	22.859	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.88
400657	449	3	22.133	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.91
400657	450	3	26.358	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	160.15
400657	451	3	21.325	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.09
400657	452	3	21.884	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.00
400657	453	3	22.643	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	159.94
400657	454	3	22.020	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.06
400657	455	3	21.540	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.88
400657	456	3	23.501	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.48	159.88
400657	457	3	28.120	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.41	159.94
400657	458	3	23.795	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.88
400657	459	3	22.479	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.03
400657	460	3	22.378	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.06
400657	461	3	20.853	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	462	3	22.719	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.42	160.03
400657	463	3	25.270	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.88
400657	464	3	22.746	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.91
400657	465	3	20.915	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.43	160.06
400657	466	3	27.752	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.94
400657	467	3	22.851	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.00
400657	468	3	24.346	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.91
400657	469	3	22.579	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.85
400657	470	3	24.243	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.67
400657	471	3	22.044	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.85
400657	472	3	23.021	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.53	160.03
400657	473	3	23.112	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	159.94
400657	474	3	23.933	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.91
400657	475	3	24.571	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.00
400657	476	3	23.901	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.12
400657	477	3	21.772	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	160.18
400657	478	3	24.198	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.91
400657	479	3	22.197	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.43	160.00
400657	480	3	22.910	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.91
400657	481	3	21.290	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.46	159.88
400657	482	3	22.138	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
