Dataset	ScanNumber	Scan Filter Text	Source Temperature
251367	2751	+ c EI Q1MS [50.000-600.000]	250.38
251367	2752	+ c EI Q1MS [50.000-600.000]	250.38
251367	2753	+ c EI Q1MS [50.000-600.000]	250.38
251367	2754	+ c EI Q1MS [50.000-600.000]	250.38
251367	2755	+ c EI Q1MS [50.000-600.000]	250.38
251367	2756	+ c EI Q1MS [50.000-600.000]	250.45
251367	2757	+ c EI Q1MS [50.000-600.000]	250.45
251367	2758	+ c EI Q1MS [50.000-600.000]	250.45
251367	2759	+ c EI Q1MS [50.000-600.000]	250.45
251367	2760	+ c EI Q1MS [50.000-600.000]	250.45
251367	2761	+ c EI Q1MS [50.000-600.000]	250.45
251367	2762	+ c EI Q1MS [50.000-600.000]	250.45
251367	2763	+ c EI Q1MS [50.000-600.000]	250.01
251367	2764	+ c EI Q1MS [50.000-600.000]	250.01
251367	2765	+ c EI Q1MS [50.000-600.000]	250.01
251367	2766	+ c EI Q1MS [50.000-600.000]	250.01
251367	2767	+ c EI Q1MS [50.000-600.000]	250.01
251367	2768	+ c EI Q1MS [50.000-600.000]	250.01
251367	2769	+ c EI Q1MS [50.000-600.000]	250.01
251367	2770	+ c EI Q1MS [50.000-600.000]	250.01
251367	2771	+ c EI Q1MS [50.000-600.000]	250.01
251367	2772	+ c EI Q1MS [50.000-600.000]	250.01
251367	2773	+ c EI Q1MS [50.000-600.000]	250.01
251367	2774	+ c EI Q1MS [50.000-600.000]	250.01
251367	2775	+ c EI Q1MS [50.000-600.000]	250.01
251367	2776	+ c EI Q1MS [50.000-600.000]	250.01
251367	2777	+ c EI Q1MS [50.000-600.000]	250.01
251367	2778	+ c EI Q1MS [50.000-600.000]	250.10
251367	2779	+ c EI Q1MS [50.000-600.000]	250.10
251367	2780	+ c EI Q1MS [50.000-600.000]	250.10
251367	2781	+ c EI Q1MS [50.000-600.000]	250.10
251367	2782	+ c EI Q1MS [50.000-600.000]	250.10
251367	2783	+ c EI Q1MS [50.000-600.000]	250.10
251367	2784	+ c EI Q1MS [50.000-600.000]	250.10
251367	2785	+ c EI Q1MS [50.000-600.000]	250.10
251367	2786	+ c EI Q1MS [50.000-600.000]	249.79
251367	2787	+ c EI Q1MS [50.000-600.000]	249.79
251367	2788	+ c EI Q1MS [50.000-600.000]	249.79
251367	2789	+ c EI Q1MS [50.000-600.000]	249.79
251367	2790	+ c EI Q1MS [50.000-600.000]	249.79
251367	2791	+ c EI Q1MS [50.000-600.000]	249.79
251367	2792	+ c EI Q1MS [50.000-600.000]	249.79
251367	2793	+ c EI Q1MS [50.000-600.000]	249.79
251367	2794	+ c EI Q1MS [50.000-600.000]	249.79
251367	2795	+ c EI Q1MS [50.000-600.000]	249.79
251367	2796	+ c EI Q1MS [50.000-600.000]	249.79
251367	2797	+ c EI Q1MS [50.000-600.000]	249.79
251367	2798	+ c EI Q1MS [50.000-600.000]	249.79
251367	2799	+ c EI Q1MS [50.000-600.000]	249.79
251367	2800	+ c EI Q1MS [50.000-600.000]	249.79
251367	2801	+ c EI Q1MS [50.000-600.000]	250.45
251367	2802	+ c EI Q1MS [50.000-600.000]	250.45
251367	2803	+ c EI Q1MS [50.000-600.000]	250.45
251367	2804	+ c EI Q1MS [50.000-600.000]	250.45
251367	2805	+ c EI Q1MS [50.000-600.000]	250.45
251367	2806	+ c EI Q1MS [50.000-600.000]	250.45
251367	2807	+ c EI Q1MS [50.000-600.000]	250.45
251367	2808	+ c EI Q1MS [50.000-600.000]	249.95
251367	2809	+ c EI Q1MS [50.000-600.000]	249.95
251367	2810	+ c EI Q1MS [50.000-600.000]	249.95
251367	2811	+ c EI Q1MS [50.000-600.000]	249.95
251367	2812	+ c EI Q1MS [50.000-600.000]	249.95
251367	2813	+ c EI Q1MS [50.000-600.000]	249.95
251367	2814	+ c EI Q1MS [50.000-600.000]	249.95
251367	2815	+ c EI Q1MS [50.000-600.000]	249.95
251367	2816	+ c EI Q1MS [50.000-600.000]	250.14
251367	2817	+ c EI Q1MS [50.000-600.000]	250.14
251367	2818	+ c EI Q1MS [50.000-600.000]	250.14
251367	2819	+ c EI Q1MS [50.000-600.000]	250.14
251367	2820	+ c EI Q1MS [50.000-600.000]	250.14
251367	2821	+ c EI Q1MS [50.000-600.000]	250.14
251367	2822	+ c EI Q1MS [50.000-600.000]	250.14
251367	2823	+ c EI Q1MS [50.000-600.000]	250.07
251367	2824	+ c EI Q1MS [50.000-600.000]	250.07
251367	2825	+ c EI Q1MS [50.000-600.000]	250.07
251367	2826	+ c EI Q1MS [50.000-600.000]	250.07
251367	2827	+ c EI Q1MS [50.000-600.000]	250.07
251367	2828	+ c EI Q1MS [50.000-600.000]	250.07
251367	2829	+ c EI Q1MS [50.000-600.000]	250.07
251367	2830	+ c EI Q1MS [50.000-600.000]	250.07
251367	2831	+ c EI Q1MS [50.000-600.000]	250.04
251367	2832	+ c EI Q1MS [50.000-600.000]	250.04
251367	2833	+ c EI Q1MS [50.000-600.000]	250.04
251367	2834	+ c EI Q1MS [50.000-600.000]	250.04
251367	2835	+ c EI Q1MS [50.000-600.000]	250.04
251367	2836	+ c EI Q1MS [50.000-600.000]	250.04
251367	2837	+ c EI Q1MS [50.000-600.000]	250.04
251367	2838	+ c EI Q1MS [50.000-600.000]	250.20
251367	2839	+ c EI Q1MS [50.000-600.000]	250.20
251367	2840	+ c EI Q1MS [50.000-600.000]	250.20
251367	2841	+ c EI Q1MS [50.000-600.000]	250.20
251367	2842	+ c EI Q1MS [50.000-600.000]	250.20
251367	2843	+ c EI Q1MS [50.000-600.000]	250.20
251367	2844	+ c EI Q1MS [50.000-600.000]	250.20
251367	2845	+ c EI Q1MS [50.000-600.000]	250.20
251367	2846	+ c EI Q1MS [50.000-600.000]	250.01
251367	2847	+ c EI Q1MS [50.000-600.000]	250.01
251367	2848	+ c EI Q1MS [50.000-600.000]	250.01
251367	2849	+ c EI Q1MS [50.000-600.000]	250.01
251367	2850	+ c EI Q1MS [50.000-600.000]	250.01
251367	2851	+ c EI Q1MS [50.000-600.000]	250.01
251367	2852	+ c EI Q1MS [50.000-600.000]	250.01
251367	2853	+ c EI Q1MS [50.000-600.000]	250.38
251367	2854	+ c EI Q1MS [50.000-600.000]	250.38
251367	2855	+ c EI Q1MS [50.000-600.000]	250.38
251367	2856	+ c EI Q1MS [50.000-600.000]	250.38
251367	2857	+ c EI Q1MS [50.000-600.000]	250.38
251367	2858	+ c EI Q1MS [50.000-600.000]	250.38
251367	2859	+ c EI Q1MS [50.000-600.000]	250.38
251367	2860	+ c EI Q1MS [50.000-600.000]	250.38
251367	2861	+ c EI Q1MS [50.000-600.000]	249.79
251367	2862	+ c EI Q1MS [50.000-600.000]	249.79
251367	2863	+ c EI Q1MS [50.000-600.000]	249.79
251367	2864	+ c EI Q1MS [50.000-600.000]	249.79
251367	2865	+ c EI Q1MS [50.000-600.000]	249.79
251367	2866	+ c EI Q1MS [50.000-600.000]	249.79
251367	2867	+ c EI Q1MS [50.000-600.000]	249.79
251367	2868	+ c EI Q1MS [50.000-600.000]	250.20
251367	2869	+ c EI Q1MS [50.000-600.000]	250.20
251367	2870	+ c EI Q1MS [50.000-600.000]	250.20
251367	2871	+ c EI Q1MS [50.000-600.000]	250.20
251367	2872	+ c EI Q1MS [50.000-600.000]	250.20
251367	2873	+ c EI Q1MS [50.000-600.000]	250.20
251367	2874	+ c EI Q1MS [50.000-600.000]	250.20
251367	2875	+ c EI Q1MS [50.000-600.000]	250.20
251367	2876	+ c EI Q1MS [50.000-600.000]	249.79
251367	2877	+ c EI Q1MS [50.000-600.000]	249.79
251367	2878	+ c EI Q1MS [50.000-600.000]	249.79
251367	2879	+ c EI Q1MS [50.000-600.000]	249.79
251367	2880	+ c EI Q1MS [50.000-600.000]	249.79
251367	2881	+ c EI Q1MS [50.000-600.000]	249.79
251367	2882	+ c EI Q1MS [50.000-600.000]	249.79
251367	2883	+ c EI Q1MS [50.000-600.000]	250.07
251367	2884	+ c EI Q1MS [50.000-600.000]	250.07
251367	2885	+ c EI Q1MS [50.000-600.000]	250.07
251367	2886	+ c EI Q1MS [50.000-600.000]	250.07
251367	2887	+ c EI Q1MS [50.000-600.000]	250.07
251367	2888	+ c EI Q1MS [50.000-600.000]	250.07
251367	2889	+ c EI Q1MS [50.000-600.000]	250.07
251367	2890	+ c EI Q1MS [50.000-600.000]	250.07
251367	2891	+ c EI Q1MS [50.000-600.000]	250.29
251367	2892	+ c EI Q1MS [50.000-600.000]	250.29
251367	2893	+ c EI Q1MS [50.000-600.000]	250.29
251367	2894	+ c EI Q1MS [50.000-600.000]	250.29
251367	2895	+ c EI Q1MS [50.000-600.000]	250.29
251367	2896	+ c EI Q1MS [50.000-600.000]	250.29
251367	2897	+ c EI Q1MS [50.000-600.000]	250.29
251367	2898	+ c EI Q1MS [50.000-600.000]	250.35
251367	2899	+ c EI Q1MS [50.000-600.000]	250.35
251367	2900	+ c EI Q1MS [50.000-600.000]	250.35
251367	2901	+ c EI Q1MS [50.000-600.000]	250.35
251367	2902	+ c EI Q1MS [50.000-600.000]	250.35
251367	2903	+ c EI Q1MS [50.000-600.000]	250.35
251367	2904	+ c EI Q1MS [50.000-600.000]	250.35
251367	2905	+ c EI Q1MS [50.000-600.000]	250.35
251367	2906	+ c EI Q1MS [50.000-600.000]	250.20
251367	2907	+ c EI Q1MS [50.000-600.000]	250.20
251367	2908	+ c EI Q1MS [50.000-600.000]	250.20
251367	2909	+ c EI Q1MS [50.000-600.000]	250.20
251367	2910	+ c EI Q1MS [50.000-600.000]	250.20
251367	2911	+ c EI Q1MS [50.000-600.000]	250.20
251367	2912	+ c EI Q1MS [50.000-600.000]	250.20
251367	2913	+ c EI Q1MS [50.000-600.000]	250.20
251367	2914	+ c EI Q1MS [50.000-600.000]	250.20
251367	2915	+ c EI Q1MS [50.000-600.000]	250.20
251367	2916	+ c EI Q1MS [50.000-600.000]	250.20
251367	2917	+ c EI Q1MS [50.000-600.000]	250.20
251367	2918	+ c EI Q1MS [50.000-600.000]	250.20
251367	2919	+ c EI Q1MS [50.000-600.000]	250.20
251367	2920	+ c EI Q1MS [50.000-600.000]	250.20
251367	2921	+ c EI Q1MS [50.000-600.000]	250.23
251367	2922	+ c EI Q1MS [50.000-600.000]	250.23
251367	2923	+ c EI Q1MS [50.000-600.000]	250.23
251367	2924	+ c EI Q1MS [50.000-600.000]	250.23
251367	2925	+ c EI Q1MS [50.000-600.000]	250.23
251367	2926	+ c EI Q1MS [50.000-600.000]	250.23
251367	2927	+ c EI Q1MS [50.000-600.000]	250.23
251367	2928	+ c EI Q1MS [50.000-600.000]	250.20
251367	2929	+ c EI Q1MS [50.000-600.000]	250.20
251367	2930	+ c EI Q1MS [50.000-600.000]	250.20
251367	2931	+ c EI Q1MS [50.000-600.000]	250.20
251367	2932	+ c EI Q1MS [50.000-600.000]	250.20
251367	2933	+ c EI Q1MS [50.000-600.000]	250.20
251367	2934	+ c EI Q1MS [50.000-600.000]	250.20
251367	2935	+ c EI Q1MS [50.000-600.000]	250.20
251367	2936	+ c EI Q1MS [50.000-600.000]	249.95
251367	2937	+ c EI Q1MS [50.000-600.000]	249.95
251367	2938	+ c EI Q1MS [50.000-600.000]	249.95
251367	2939	+ c EI Q1MS [50.000-600.000]	249.95
251367	2940	+ c EI Q1MS [50.000-600.000]	249.95
251367	2941	+ c EI Q1MS [50.000-600.000]	249.95
251367	2942	+ c EI Q1MS [50.000-600.000]	249.95
251367	2943	+ c EI Q1MS [50.000-600.000]	250.48
251367	2944	+ c EI Q1MS [50.000-600.000]	250.48
251367	2945	+ c EI Q1MS [50.000-600.000]	250.48
251367	2946	+ c EI Q1MS [50.000-600.000]	250.48
251367	2947	+ c EI Q1MS [50.000-600.000]	250.48
251367	2948	+ c EI Q1MS [50.000-600.000]	250.48
251367	2949	+ c EI Q1MS [50.000-600.000]	250.48
251367	2950	+ c EI Q1MS [50.000-600.000]	250.48
251367	2951	+ c EI Q1MS [50.000-600.000]	250.01
251367	2952	+ c EI Q1MS [50.000-600.000]	250.01
251367	2953	+ c EI Q1MS [50.000-600.000]	250.01
251367	2954	+ c EI Q1MS [50.000-600.000]	250.01
251367	2955	+ c EI Q1MS [50.000-600.000]	250.01
251367	2956	+ c EI Q1MS [50.000-600.000]	250.01
251367	2957	+ c EI Q1MS [50.000-600.000]	250.01
251367	2958	+ c EI Q1MS [50.000-600.000]	249.95
251367	2959	+ c EI Q1MS [50.000-600.000]	249.95
251367	2960	+ c EI Q1MS [50.000-600.000]	249.95
251367	2961	+ c EI Q1MS [50.000-600.000]	249.95
251367	2962	+ c EI Q1MS [50.000-600.000]	249.95
251367	2963	+ c EI Q1MS [50.000-600.000]	249.95
251367	2964	+ c EI Q1MS [50.000-600.000]	249.95
251367	2965	+ c EI Q1MS [50.000-600.000]	249.95
251367	2966	+ c EI Q1MS [50.000-600.000]	250.04
251367	2967	+ c EI Q1MS [50.000-600.000]	250.04
251367	2968	+ c EI Q1MS [50.000-600.000]	250.04
251367	2969	+ c EI Q1MS [50.000-600.000]	250.04
251367	2970	+ c EI Q1MS [50.000-600.000]	250.04
251367	2971	+ c EI Q1MS [50.000-600.000]	250.04
251367	2972	+ c EI Q1MS [50.000-600.000]	250.04
251367	2973	+ c EI Q1MS [50.000-600.000]	250.04
251367	2974	+ c EI Q1MS [50.000-600.000]	250.04
251367	2975	+ c EI Q1MS [50.000-600.000]	250.04
251367	2976	+ c EI Q1MS [50.000-600.000]	250.04
251367	2977	+ c EI Q1MS [50.000-600.000]	250.04
251367	2978	+ c EI Q1MS [50.000-600.000]	250.04
251367	2979	+ c EI Q1MS [50.000-600.000]	250.04
251367	2980	+ c EI Q1MS [50.000-600.000]	250.04
251367	2981	+ c EI Q1MS [50.000-600.000]	249.95
251367	2982	+ c EI Q1MS [50.000-600.000]	249.95
251367	2983	+ c EI Q1MS [50.000-600.000]	249.95
251367	2984	+ c EI Q1MS [50.000-600.000]	249.95
251367	2985	+ c EI Q1MS [50.000-600.000]	249.95
251367	2986	+ c EI Q1MS [50.000-600.000]	249.95
251367	2987	+ c EI Q1MS [50.000-600.000]	249.95
251367	2988	+ c EI Q1MS [50.000-600.000]	250.32
251367	2989	+ c EI Q1MS [50.000-600.000]	250.32
251367	2990	+ c EI Q1MS [50.000-600.000]	250.32
251367	2991	+ c EI Q1MS [50.000-600.000]	250.32
251367	2992	+ c EI Q1MS [50.000-600.000]	250.32
251367	2993	+ c EI Q1MS [50.000-600.000]	250.32
251367	2994	+ c EI Q1MS [50.000-600.000]	250.32
251367	2995	+ c EI Q1MS [50.000-600.000]	250.32
251367	2996	+ c EI Q1MS [50.000-600.000]	250.20
251367	2997	+ c EI Q1MS [50.000-600.000]	250.20
251367	2998	+ c EI Q1MS [50.000-600.000]	250.20
251367	2999	+ c EI Q1MS [50.000-600.000]	250.20
251367	3000	+ c EI Q1MS [50.000-600.000]	250.20
251367	3001	+ c EI Q1MS [50.000-600.000]	250.20
251367	3002	+ c EI Q1MS [50.000-600.000]	250.20
251367	3003	+ c EI Q1MS [50.000-600.000]	250.26
251367	3004	+ c EI Q1MS [50.000-600.000]	250.26
251367	3005	+ c EI Q1MS [50.000-600.000]	250.26
251367	3006	+ c EI Q1MS [50.000-600.000]	250.26
251367	3007	+ c EI Q1MS [50.000-600.000]	250.26
251367	3008	+ c EI Q1MS [50.000-600.000]	250.26
251367	3009	+ c EI Q1MS [50.000-600.000]	250.26
251367	3010	+ c EI Q1MS [50.000-600.000]	250.26
251367	3011	+ c EI Q1MS [50.000-600.000]	250.14
251367	3012	+ c EI Q1MS [50.000-600.000]	250.14
251367	3013	+ c EI Q1MS [50.000-600.000]	250.14
251367	3014	+ c EI Q1MS [50.000-600.000]	250.14
251367	3015	+ c EI Q1MS [50.000-600.000]	250.14
251367	3016	+ c EI Q1MS [50.000-600.000]	250.14
251367	3017	+ c EI Q1MS [50.000-600.000]	250.14
251367	3018	+ c EI Q1MS [50.000-600.000]	250.48
251367	3019	+ c EI Q1MS [50.000-600.000]	250.48
251367	3020	+ c EI Q1MS [50.000-600.000]	250.48
251367	3021	+ c EI Q1MS [50.000-600.000]	250.48
251367	3022	+ c EI Q1MS [50.000-600.000]	250.48
251367	3023	+ c EI Q1MS [50.000-600.000]	250.48
251367	3024	+ c EI Q1MS [50.000-600.000]	250.48
251367	3025	+ c EI Q1MS [50.000-600.000]	250.48
251367	3026	+ c EI Q1MS [50.000-600.000]	250.20
251367	3027	+ c EI Q1MS [50.000-600.000]	250.20
251367	3028	+ c EI Q1MS [50.000-600.000]	250.20
251367	3029	+ c EI Q1MS [50.000-600.000]	250.20
251367	3030	+ c EI Q1MS [50.000-600.000]	250.20
251367	3031	+ c EI Q1MS [50.000-600.000]	250.20
251367	3032	+ c EI Q1MS [50.000-600.000]	250.20
251367	3033	+ c EI Q1MS [50.000-600.000]	250.04
251367	3034	+ c EI Q1MS [50.000-600.000]	250.04
251367	3035	+ c EI Q1MS [50.000-600.000]	250.04
251367	3036	+ c EI Q1MS [50.000-600.000]	250.04
251367	3037	+ c EI Q1MS [50.000-600.000]	250.04
251367	3038	+ c EI Q1MS [50.000-600.000]	250.04
251367	3039	+ c EI Q1MS [50.000-600.000]	250.04
251367	3040	+ c EI Q1MS [50.000-600.000]	250.04
251367	3041	+ c EI Q1MS [50.000-600.000]	250.10
251367	3042	+ c EI Q1MS [50.000-600.000]	250.10
251367	3043	+ c EI Q1MS [50.000-600.000]	250.10
251367	3044	+ c EI Q1MS [50.000-600.000]	250.10
251367	3045	+ c EI Q1MS [50.000-600.000]	250.10
251367	3046	+ c EI Q1MS [50.000-600.000]	250.10
251367	3047	+ c EI Q1MS [50.000-600.000]	250.10
251367	3048	+ c EI Q1MS [50.000-600.000]	249.95
251367	3049	+ c EI Q1MS [50.000-600.000]	249.95
251367	3050	+ c EI Q1MS [50.000-600.000]	249.95
251367	3051	+ c EI Q1MS [50.000-600.000]	249.95
251367	3052	+ c EI Q1MS [50.000-600.000]	249.95
251367	3053	+ c EI Q1MS [50.000-600.000]	249.95
251367	3054	+ c EI Q1MS [50.000-600.000]	249.95
251367	3055	+ c EI Q1MS [50.000-600.000]	249.95
251367	3056	+ c EI Q1MS [50.000-600.000]	250.04
251367	3057	+ c EI Q1MS [50.000-600.000]	250.04
251367	3058	+ c EI Q1MS [50.000-600.000]	250.04
251367	3059	+ c EI Q1MS [50.000-600.000]	250.04
251367	3060	+ c EI Q1MS [50.000-600.000]	250.04
251367	3061	+ c EI Q1MS [50.000-600.000]	250.04
251367	3062	+ c EI Q1MS [50.000-600.000]	250.04
251367	3063	+ c EI Q1MS [50.000-600.000]	250.26
251367	3064	+ c EI Q1MS [50.000-600.000]	250.26
251367	3065	+ c EI Q1MS [50.000-600.000]	250.26
251367	3066	+ c EI Q1MS [50.000-600.000]	250.26
251367	3067	+ c EI Q1MS [50.000-600.000]	250.26
251367	3068	+ c EI Q1MS [50.000-600.000]	250.26
251367	3069	+ c EI Q1MS [50.000-600.000]	250.26
251367	3070	+ c EI Q1MS [50.000-600.000]	250.26
251367	3071	+ c EI Q1MS [50.000-600.000]	250.01
251367	3072	+ c EI Q1MS [50.000-600.000]	250.01
251367	3073	+ c EI Q1MS [50.000-600.000]	250.01
251367	3074	+ c EI Q1MS [50.000-600.000]	250.01
251367	3075	+ c EI Q1MS [50.000-600.000]	250.01
251367	3076	+ c EI Q1MS [50.000-600.000]	250.01
251367	3077	+ c EI Q1MS [50.000-600.000]	250.01
251367	3078	+ c EI Q1MS [50.000-600.000]	250.26
251367	3079	+ c EI Q1MS [50.000-600.000]	250.26
251367	3080	+ c EI Q1MS [50.000-600.000]	250.26
251367	3081	+ c EI Q1MS [50.000-600.000]	250.26
251367	3082	+ c EI Q1MS [50.000-600.000]	250.26
251367	3083	+ c EI Q1MS [50.000-600.000]	250.26
251367	3084	+ c EI Q1MS [50.000-600.000]	250.26
251367	3085	+ c EI Q1MS [50.000-600.000]	250.26
251367	3086	+ c EI Q1MS [50.000-600.000]	249.92
251367	3087	+ c EI Q1MS [50.000-600.000]	249.92
251367	3088	+ c EI Q1MS [50.000-600.000]	249.92
251367	3089	+ c EI Q1MS [50.000-600.000]	249.92
251367	3090	+ c EI Q1MS [50.000-600.000]	249.92
251367	3091	+ c EI Q1MS [50.000-600.000]	249.92
251367	3092	+ c EI Q1MS [50.000-600.000]	249.92
251367	3093	+ c EI Q1MS [50.000-600.000]	250.29
251367	3094	+ c EI Q1MS [50.000-600.000]	250.29
251367	3095	+ c EI Q1MS [50.000-600.000]	250.29
251367	3096	+ c EI Q1MS [50.000-600.000]	250.29
251367	3097	+ c EI Q1MS [50.000-600.000]	250.29
251367	3098	+ c EI Q1MS [50.000-600.000]	250.29
251367	3099	+ c EI Q1MS [50.000-600.000]	250.29
251367	3100	+ c EI Q1MS [50.000-600.000]	250.29
251367	3101	+ c EI Q1MS [50.000-600.000]	250.23
251367	3102	+ c EI Q1MS [50.000-600.000]	250.23
251367	3103	+ c EI Q1MS [50.000-600.000]	250.23
251367	3104	+ c EI Q1MS [50.000-600.000]	250.23
251367	3105	+ c EI Q1MS [50.000-600.000]	250.23
251367	3106	+ c EI Q1MS [50.000-600.000]	250.23
251367	3107	+ c EI Q1MS [50.000-600.000]	250.23
251367	3108	+ c EI Q1MS [50.000-600.000]	250.10
251367	3109	+ c EI Q1MS [50.000-600.000]	250.10
251367	3110	+ c EI Q1MS [50.000-600.000]	250.10
251367	3111	+ c EI Q1MS [50.000-600.000]	250.10
251367	3112	+ c EI Q1MS [50.000-600.000]	250.10
251367	3113	+ c EI Q1MS [50.000-600.000]	250.10
251367	3114	+ c EI Q1MS [50.000-600.000]	250.10
251367	3115	+ c EI Q1MS [50.000-600.000]	250.10
251367	3116	+ c EI Q1MS [50.000-600.000]	250.04
251367	3117	+ c EI Q1MS [50.000-600.000]	250.04
251367	3118	+ c EI Q1MS [50.000-600.000]	250.04
251367	3119	+ c EI Q1MS [50.000-600.000]	250.04
251367	3120	+ c EI Q1MS [50.000-600.000]	250.04
251367	3121	+ c EI Q1MS [50.000-600.000]	250.04
251367	3122	+ c EI Q1MS [50.000-600.000]	250.04
251367	3123	+ c EI Q1MS [50.000-600.000]	250.26
251367	3124	+ c EI Q1MS [50.000-600.000]	250.26
251367	3125	+ c EI Q1MS [50.000-600.000]	250.26
251367	3126	+ c EI Q1MS [50.000-600.000]	250.26
251367	3127	+ c EI Q1MS [50.000-600.000]	250.26
251367	3128	+ c EI Q1MS [50.000-600.000]	250.26
251367	3129	+ c EI Q1MS [50.000-600.000]	250.26
251367	3130	+ c EI Q1MS [50.000-600.000]	250.26
251367	3131	+ c EI Q1MS [50.000-600.000]	250.07
251367	3132	+ c EI Q1MS [50.000-600.000]	250.07
251367	3133	+ c EI Q1MS [50.000-600.000]	250.07
251367	3134	+ c EI Q1MS [50.000-600.000]	250.07
251367	3135	+ c EI Q1MS [50.000-600.000]	250.07
251367	3136	+ c EI Q1MS [50.000-600.000]	250.07
251367	3137	+ c EI Q1MS [50.000-600.000]	250.07
251367	3138	+ c EI Q1MS [50.000-600.000]	250.01
251367	3139	+ c EI Q1MS [50.000-600.000]	250.01
251367	3140	+ c EI Q1MS [50.000-600.000]	250.01
251367	3141	+ c EI Q1MS [50.000-600.000]	250.01
251367	3142	+ c EI Q1MS [50.000-600.000]	250.01
251367	3143	+ c EI Q1MS [50.000-600.000]	250.01
251367	3144	+ c EI Q1MS [50.000-600.000]	250.01
251367	3145	+ c EI Q1MS [50.000-600.000]	250.01
251367	3146	+ c EI Q1MS [50.000-600.000]	250.04
251367	3147	+ c EI Q1MS [50.000-600.000]	250.04
251367	3148	+ c EI Q1MS [50.000-600.000]	250.04
251367	3149	+ c EI Q1MS [50.000-600.000]	250.04
251367	3150	+ c EI Q1MS [50.000-600.000]	250.04
251367	3151	+ c EI Q1MS [50.000-600.000]	250.04
251367	3152	+ c EI Q1MS [50.000-600.000]	250.04
251367	3153	+ c EI Q1MS [50.000-600.000]	250.01
251367	3154	+ c EI Q1MS [50.000-600.000]	250.01
251367	3155	+ c EI Q1MS [50.000-600.000]	250.01
251367	3156	+ c EI Q1MS [50.000-600.000]	250.01
251367	3157	+ c EI Q1MS [50.000-600.000]	250.01
251367	3158	+ c EI Q1MS [50.000-600.000]	250.01
251367	3159	+ c EI Q1MS [50.000-600.000]	250.01
251367	3160	+ c EI Q1MS [50.000-600.000]	250.01
251367	3161	+ c EI Q1MS [50.000-600.000]	250.23
251367	3162	+ c EI Q1MS [50.000-600.000]	250.23
251367	3163	+ c EI Q1MS [50.000-600.000]	250.23
251367	3164	+ c EI Q1MS [50.000-600.000]	250.23
251367	3165	+ c EI Q1MS [50.000-600.000]	250.23
251367	3166	+ c EI Q1MS [50.000-600.000]	250.23
251367	3167	+ c EI Q1MS [50.000-600.000]	250.23
251367	3168	+ c EI Q1MS [50.000-600.000]	249.98
251367	3169	+ c EI Q1MS [50.000-600.000]	249.98
251367	3170	+ c EI Q1MS [50.000-600.000]	249.98
251367	3171	+ c EI Q1MS [50.000-600.000]	249.98
251367	3172	+ c EI Q1MS [50.000-600.000]	249.98
251367	3173	+ c EI Q1MS [50.000-600.000]	249.98
251367	3174	+ c EI Q1MS [50.000-600.000]	249.98
251367	3175	+ c EI Q1MS [50.000-600.000]	249.98
251367	3176	+ c EI Q1MS [50.000-600.000]	249.98
251367	3177	+ c EI Q1MS [50.000-600.000]	249.98
251367	3178	+ c EI Q1MS [50.000-600.000]	249.98
251367	3179	+ c EI Q1MS [50.000-600.000]	249.98
251367	3180	+ c EI Q1MS [50.000-600.000]	249.98
251367	3181	+ c EI Q1MS [50.000-600.000]	249.98
251367	3182	+ c EI Q1MS [50.000-600.000]	249.98
251367	3183	+ c EI Q1MS [50.000-600.000]	250.10
251367	3184	+ c EI Q1MS [50.000-600.000]	250.10
251367	3185	+ c EI Q1MS [50.000-600.000]	250.10
251367	3186	+ c EI Q1MS [50.000-600.000]	250.10
251367	3187	+ c EI Q1MS [50.000-600.000]	250.10
251367	3188	+ c EI Q1MS [50.000-600.000]	250.10
251367	3189	+ c EI Q1MS [50.000-600.000]	250.10
251367	3190	+ c EI Q1MS [50.000-600.000]	250.10
251367	3191	+ c EI Q1MS [50.000-600.000]	250.01
251367	3192	+ c EI Q1MS [50.000-600.000]	250.01
251367	3193	+ c EI Q1MS [50.000-600.000]	250.01
251367	3194	+ c EI Q1MS [50.000-600.000]	250.01
251367	3195	+ c EI Q1MS [50.000-600.000]	250.01
251367	3196	+ c EI Q1MS [50.000-600.000]	250.01
251367	3197	+ c EI Q1MS [50.000-600.000]	250.01
251367	3198	+ c EI Q1MS [50.000-600.000]	249.67
251367	3199	+ c EI Q1MS [50.000-600.000]	249.67
251367	3200	+ c EI Q1MS [50.000-600.000]	249.67
251367	3201	+ c EI Q1MS [50.000-600.000]	249.67
251367	3202	+ c EI Q1MS [50.000-600.000]	249.67
251367	3203	+ c EI Q1MS [50.000-600.000]	249.67
251367	3204	+ c EI Q1MS [50.000-600.000]	249.67
251367	3205	+ c EI Q1MS [50.000-600.000]	249.67
251367	3206	+ c EI Q1MS [50.000-600.000]	250.23
251367	3207	+ c EI Q1MS [50.000-600.000]	250.23
251367	3208	+ c EI Q1MS [50.000-600.000]	250.23
251367	3209	+ c EI Q1MS [50.000-600.000]	250.23
251367	3210	+ c EI Q1MS [50.000-600.000]	250.23
251367	3211	+ c EI Q1MS [50.000-600.000]	250.23
251367	3212	+ c EI Q1MS [50.000-600.000]	250.23
251367	3213	+ c EI Q1MS [50.000-600.000]	249.98
251367	3214	+ c EI Q1MS [50.000-600.000]	249.98
251367	3215	+ c EI Q1MS [50.000-600.000]	249.98
