Dataset	ScanNumber	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	Scan Filter Text	Source Voltage (kV)	Source Current (uA)
205812	960	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.08
205812	961	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	962	27.611	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	963	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	964	30.766	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	965	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	966	45.517	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	967	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	968	40.620	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	969	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	970	44.796	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.07
205812	971	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	972	44.491	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	973	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	974	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	975	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	976	48.832	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	977	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	978	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.07
205812	979	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	980	35.003	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	981	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	982	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	983	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	984	41.038	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	985	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	986	29.637	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	987	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	988	35.304	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	989	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	990	29.554	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	991	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	992	41.880	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	993	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	994	34.641	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	995	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	996	31.715	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	997	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	998	31.702	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	999	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1000	32.782	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1001	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1002	33.888	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1003	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1004	28.170	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1005	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1006	34.917	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1007	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1008	25.569	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1009	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1010	38.754	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1011	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1012	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.10
205812	1013	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1014	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.11
205812	1015	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1016	30.708	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1017	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1018	25.738	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1019	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1020	33.638	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1021	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1022	30.059	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1023	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1024	30.520	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1025	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1026	35.207	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1027	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1028	29.017	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1029	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1030	27.610	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1031	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1032	34.210	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1033	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1034	27.378	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1035	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1036	40.001	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1037	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1038	28.854	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1039	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1040	33.856	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1041	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1042	28.173	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1043	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1044	28.270	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1045	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1046	41.281	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1047	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1048	34.145	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	1049	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1050	32.266	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	1051	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1052	34.002	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	1053	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1054	37.372	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	1055	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1056	40.211	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	1057	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1058	28.366	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1059	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1060	29.693	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1061	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1062	26.865	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1063	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1064	32.877	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1065	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1066	35.741	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1067	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1068	35.460	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1069	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1070	36.669	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1071	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1072	26.568	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1073	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1074	33.938	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1075	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1076	28.398	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1077	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1078	47.936	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1079	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1080	40.213	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1081	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1082	34.800	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1083	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1084	28.893	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.07
205812	1085	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1086	34.347	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.07
205812	1087	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1088	39.599	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1089	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1090	38.005	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1091	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1092	25.761	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1093	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1094	27.286	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1095	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1096	41.236	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1097	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1098	32.215	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1099	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1100	31.565	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1101	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1102	27.514	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1103	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1104	27.111	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1105	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1106	24.431	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1107	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1108	32.542	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1109	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1110	31.447	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1111	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1112	35.027	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.06
205812	1113	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1114	32.585	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.06
205812	1115	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1116	46.953	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.06
205812	1117	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1118	31.754	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.06
205812	1119	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1120	42.468	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.06
205812	1121	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1122	49.931	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.06
205812	1123	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1124	46.141	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1125	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1126	30.563	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1127	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1128	35.570	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1129	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1130	33.731	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1131	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1132	34.464	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1133	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1134	30.237	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1135	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1136	29.341	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1137	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1138	33.939	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1139	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1140	31.489	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1141	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1142	35.856	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1143	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1144	37.584	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1145	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1146	36.063	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1147	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1148	41.219	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1149	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1150	32.090	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1151	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1152	37.977	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1153	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1154	24.679	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1155	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1156	36.914	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1157	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1158	28.400	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1159	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1160	31.180	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1161	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1162	27.288	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1163	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1164	43.111	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1165	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1166	34.555	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1167	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1168	36.068	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1169	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1170	28.575	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1171	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1172	24.630	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1173	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1174	38.141	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1175	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1176	22.188	2	1	0.13	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1177	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1178	28.932	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1179	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1180	31.552	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1181	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1182	47.081	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1183	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1184	42.033	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1185	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1186	33.546	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1187	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1188	34.395	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1189	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1190	30.154	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1191	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1192	31.878	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1193	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1194	29.024	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1195	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1196	28.561	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1197	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1198	35.227	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1199	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1200	32.111	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1201	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1202	35.168	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1203	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1204	33.107	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1205	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1206	32.633	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1207	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1208	28.931	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1209	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1210	28.200	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1211	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1212	28.470	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1213	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1214	26.880	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1215	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1216	29.729	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1217	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1218	41.987	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1219	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
